student_id,domain,gender,age,10th_marks,12th_marks,graduation_marks,backlogs,internship_done,projects_count,certifications_count,communication_skills,leadership_skills,teamwork_skills,problem_solving_skills,interest_area,python_score,java_score,cpp_score,javascript_score,sql_score,machine_learning_score,data_structures_score,networking_score,cloud_computing_score,cybersecurity_score,web_dev_score,devops_score,circuit_design_score,embedded_c_score,pcb_design_score,matlab_score,vhdl_verilog_score,iot_score,signal_processing_score,microcontrollers_score,robotics_score,communication_systems_score,power_electronics_score,cad_tools_score,cad_design_score,thermodynamics_score,fluid_mechanics_score,manufacturing_processes_score,strength_of_materials_score,autocad_score,ansys_score,robotics_automation_score,quality_management_score,automobile_engineering_score,cnc_programming_score,lean_manufacturing_score,accounting_score,financial_modeling_score,ms_excel_score,marketing_score,business_strategy_score,statistics_score,communication_score,data_analysis_score,erp_knowledge_score,supply_chain_score,hr_management_score,entrepreneurship_score,recommended_career
S5681,Commerce,Female,24,50,45,45,2,1,5,2,5,4,5,4,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,9,4,5,6,3,8,6,4,6,3,Data Analyst (Business)
S5682,Electronics,Prefer not to say,23,50,47,45,1,1,5,1,3,6,4,4,IoT,,,,,,,,,,,,,3,6,5,7,4,7,7,4,4,8,5,7,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S5683,Commerce,Prefer not to say,22,50,45,45,2,1,5,3,4,3,5,3,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,9,9,4,7,5,7,2,6,5,Marketing Manager
S5684,Commerce,Prefer not to say,21,50,45,45,4,0,2,2,4,4,4,7,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,10,6,3,6,8,2,6,6,6,Marketing Manager
S5685,Commerce,Female,20,56,45,58,4,1,3,4,6,5,5,4,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,9,6,6,9,5,7,4,3,7,4,Financial Analyst
S5686,CS/IT,Male,21,50,46,45,2,0,4,1,4,6,3,3,AI & ML,8,4,6,4,4,5,2,10,2,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5687,CS/IT,Prefer not to say,20,50,49,45,1,0,4,1,3,6,7,7,Networking,9,3,4,2,7,3,5,10,5,9,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5688,Mechanical,Prefer not to say,25,50,45,47,2,0,2,3,3,7,4,5,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,6,10,9,4,4,6,10,6,7,5,1,3,,,,,,,,,,,,,Thermal Engineer
S5689,Commerce,Prefer not to say,25,50,45,54,3,0,4,1,7,6,6,7,Business Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,7,7,10,9,3,9,1,7,6,3,Business Analyst
S5690,Commerce,Male,18,50,45,45,3,0,4,3,7,6,4,3,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,10,3,3,7,6,10,7,5,7,4,Data Analyst (Business)
S5691,Electronics,Female,23,50,45,48,3,1,4,1,4,5,7,6,Telecommunications,,,,,,,,,,,,,8,8,8,7,5,2,5,10,2,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S5692,Commerce,Male,21,50,45,45,3,1,4,2,3,4,2,3,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,7,9,2,6,3,1,7,2,10,Entrepreneur/Startup Founder
S5693,Commerce,Female,18,50,53,55,2,1,4,1,3,4,6,7,Business Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,9,8,5,9,2,10,7,5,3,5,Data Analyst (Business)
S5694,Mechanical,Prefer not to say,18,52,52,52,4,1,3,2,7,5,3,4,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,10,3,5,6,5,6,2,10,10,,,,,,,,,,,,,Manufacturing Engineer
S5695,Mechanical,Female,20,50,45,45,3,1,1,3,6,4,4,5,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,8,2,2,6,6,2,6,1,8,2,7,6,,,,,,,,,,,,,Quality Control Engineer
S5696,Mechanical,Prefer not to say,22,50,46,45,4,1,5,3,4,3,6,6,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,10,5,6,6,4,10,5,5,5,3,7,7,,,,,,,,,,,,,CAD/CAM Engineer
S5697,Mechanical,Male,24,50,45,51,4,1,3,4,7,6,5,4,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,10,6,6,5,6,10,8,5,6,5,9,4,,,,,,,,,,,,,CAD/CAM Engineer
S5698,Mechanical,Female,23,50,45,50,3,0,5,3,6,2,3,3,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,5,7,2,4,7,9,1,6,10,,,,,,,,,,,,,Quality Control Engineer
S5699,Commerce,Male,24,50,45,52,4,1,3,2,6,5,7,5,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,7,4,5,7,3,5,5,7,5,7,Financial Analyst
S5700,CS/IT,Female,18,50,52,49,2,1,3,3,4,4,5,4,Coding,9,5,7,4,5,8,9,5,7,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S5701,Mechanical,Male,19,50,45,45,4,1,4,2,5,3,7,3,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,9,9,5,4,3,4,4,7,4,10,5,4,,,,,,,,,,,,,Automobile Engineer
S5702,Mechanical,Male,23,50,45,45,1,1,4,3,5,3,2,3,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,8,1,6,7,4,10,8,1,5,2,9,2,,,,,,,,,,,,,CAD/CAM Engineer
S5703,Mechanical,Prefer not to say,23,52,45,47,2,1,2,1,4,5,4,4,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,9,2,2,6,3,6,7,9,7,4,9,6,,,,,,,,,,,,,Robotics & Automation Engineer
S5704,CS/IT,Prefer not to say,23,50,50,45,1,1,5,3,5,3,6,6,Networking,9,7,5,2,4,6,5,10,7,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5705,Electronics,Prefer not to say,18,50,45,51,1,1,5,3,7,5,3,6,IoT,,,,,,,,,,,,,9,4,10,6,7,5,1,5,6,8,5,7,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S5706,Commerce,Male,23,50,47,45,4,0,2,2,5,6,2,5,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,7,6,7,7,2,8,6,6,5,2,Data Analyst (Business)
S5707,Mechanical,Female,23,50,45,45,1,1,3,3,6,7,7,6,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,8,2,7,5,5,9,6,6,3,6,9,7,,,,,,,,,,,,,CAD/CAM Engineer
S5708,Electronics,Male,24,50,52,45,3,1,5,3,4,5,4,5,Embedded Systems,,,,,,,,,,,,,3,9,5,8,1,4,7,8,10,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S5709,Commerce,Male,20,50,45,45,3,0,2,2,5,5,6,4,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,3,3,5,3,7,5,2,5,10,5,HR Manager
S5710,Mechanical,Male,18,50,45,45,5,1,3,1,3,2,2,2,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,5,9,2,2,3,10,6,4,6,,,,,,,,,,,,,Quality Control Engineer
S5711,Mechanical,Female,18,50,45,45,4,1,3,1,5,2,6,5,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,6,10,8,4,4,6,6,6,3,4,1,3,,,,,,,,,,,,,Thermal Engineer
S5712,Commerce,Prefer not to say,25,50,50,45,1,1,4,1,7,6,3,5,Business Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,5,4,9,5,9,8,6,5,3,Data Analyst (Business)
S5713,Mechanical,Prefer not to say,20,50,45,45,2,0,3,2,5,2,6,6,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,8,9,1,5,6,8,4,2,8,,,,,,,,,,,,,Quality Control Engineer
S5714,Commerce,Prefer not to say,19,50,45,45,2,0,2,1,4,3,4,6,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,8,10,4,8,4,6,6,7,8,Entrepreneur/Startup Founder
S5715,Commerce,Male,19,50,45,45,5,0,2,1,5,4,6,5,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,3,5,5,1,2,9,8,6,3,Supply Chain Manager
S5716,Electronics,Female,23,50,45,45,4,1,1,3,5,5,5,2,Telecommunications,,,,,,,,,,,,,3,4,3,5,3,2,10,2,4,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S5717,CS/IT,Female,25,50,45,50,2,1,2,3,5,3,3,3,Cloud & DevOps,10,3,7,6,10,7,5,3,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S5718,CS/IT,Prefer not to say,18,50,45,49,2,0,5,2,4,6,7,3,Cybersecurity,8,8,4,2,9,7,9,3,5,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S5719,CS/IT,Male,25,50,49,49,4,1,3,1,5,7,3,4,Coding,10,8,4,7,10,9,6,3,5,8,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S5720,Mechanical,Prefer not to say,21,50,45,45,4,1,3,2,4,2,4,7,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,10,3,3,3,6,8,4,7,7,4,8,2,,,,,,,,,,,,,CAD/CAM Engineer
S5721,Commerce,Female,23,50,45,45,1,0,3,2,5,3,6,6,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,9,2,10,5,4,9,4,4,4,3,Business Analyst
S5722,Mechanical,Female,23,50,60,48,0,1,2,2,8,4,4,7,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,7,7,9,6,6,5,6,5,5,10,6,8,,,,,,,,,,,,,Automobile Engineer
S5723,Electronics,Female,22,50,53,52,2,1,3,1,6,3,5,4,VLSI,,,,,,,,,,,,,10,8,5,6,4,6,4,10,7,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S5724,Mechanical,Prefer not to say,23,50,51,45,3,1,2,3,6,4,5,5,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,6,4,5,8,6,4,6,6,7,3,9,7,,,,,,,,,,,,,Manufacturing Engineer
S5725,Mechanical,Male,20,50,47,45,4,1,2,3,5,3,3,3,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,6,6,5,4,6,10,6,6,10,,,,,,,,,,,,,Quality Control Engineer
S5726,Commerce,Prefer not to say,19,50,45,51,4,1,4,3,2,5,4,4,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,3,7,2,10,4,6,6,10,5,HR Manager
S5727,Mechanical,Female,23,50,45,45,4,1,4,3,2,6,2,5,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,8,6,2,6,7,4,2,6,10,2,4,7,,,,,,,,,,,,,Quality Control Engineer
S5728,CS/IT,Male,20,50,45,45,4,0,3,3,7,4,3,4,Coding,9,8,8,2,5,3,10,4,8,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S5729,CS/IT,Male,18,54,56,45,3,1,4,2,4,6,6,7,Networking,10,5,6,6,5,10,9,5,5,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S5730,CS/IT,Male,24,50,45,45,2,0,5,2,2,2,4,3,Cybersecurity,4,2,6,8,10,2,10,2,5,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S5731,Electronics,Male,20,51,45,45,4,1,4,1,5,2,4,7,Embedded Systems,,,,,,,,,,,,,4,3,4,7,5,3,10,6,4,9,7,4,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S5732,Electronics,Female,25,50,45,45,3,1,5,2,6,4,5,3,Hardware Design,,,,,,,,,,,,,10,9,8,3,2,5,2,7,6,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S5733,Commerce,Prefer not to say,24,50,45,49,3,1,3,2,7,6,6,6,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,10,9,7,7,4,1,4,7,8,Marketing Manager
S5734,CS/IT,Female,19,50,45,45,2,1,5,1,5,5,4,5,Cloud & DevOps,10,4,5,3,6,9,6,5,5,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S5735,Commerce,Female,20,50,52,46,1,0,2,1,6,2,6,6,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,7,3,7,8,8,4,1,3,4,5,Financial Analyst
S5736,CS/IT,Male,21,50,45,45,4,1,3,3,2,4,2,3,Web Development,8,6,5,6,4,4,8,8,2,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S5737,Commerce,Male,20,50,52,45,4,1,4,2,6,6,4,7,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,7,7,5,7,4,9,10,2,6,Supply Chain Manager
S5738,Mechanical,Female,24,50,45,45,4,1,3,2,5,6,2,4,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,10,3,1,2,6,10,8,3,4,3,5,5,,,,,,,,,,,,,Mechanical Design Engineer
S5739,Commerce,Male,18,50,47,45,1,0,2,1,3,4,4,7,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,3,7,8,6,4,8,8,4,6,Supply Chain Manager
S5740,Mechanical,Male,21,50,46,45,5,0,4,2,6,5,6,5,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,9,4,1,3,2,10,8,2,6,4,6,5,,,,,,,,,,,,,CAD/CAM Engineer
S5741,Commerce,Male,21,50,53,45,3,1,4,2,3,4,7,4,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,4,9,10,4,7,5,5,7,6,9,Entrepreneur/Startup Founder
S5742,Commerce,Male,23,50,45,45,2,1,2,2,4,4,2,5,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,3,8,5,3,9,1,3,5,5,Business Analyst
S5743,CS/IT,Male,22,50,45,56,2,1,4,1,6,7,4,5,Networking,9,5,7,7,8,3,6,8,5,10,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5744,Mechanical,Male,18,50,49,45,2,0,5,2,7,3,5,5,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,10,3,6,4,1,10,7,3,5,3,8,8,,,,,,,,,,,,,CAD/CAM Engineer
S5745,CS/IT,Female,21,50,45,47,5,0,4,2,6,3,6,2,AI & ML,6,4,7,7,5,1,5,2,8,3,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S5746,CS/IT,Female,18,50,45,45,2,1,4,3,5,3,3,6,Networking,7,5,2,5,7,7,10,5,7,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S5747,CS/IT,Female,22,50,45,45,4,0,3,2,5,3,6,2,Databases,7,2,4,3,6,5,4,7,4,10,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5748,CS/IT,Male,24,50,45,45,2,1,4,3,6,5,3,5,AI & ML,10,5,2,7,9,10,6,3,5,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S5749,Mechanical,Female,21,50,45,45,4,0,1,2,5,6,5,6,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,6,9,5,5,6,7,1,1,3,8,3,5,,,,,,,,,,,,,Automobile Engineer
S5750,CS/IT,Male,24,50,45,45,2,1,3,3,7,4,5,3,Databases,8,7,4,3,5,3,4,9,4,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5751,Mechanical,Prefer not to say,21,50,45,50,3,0,4,3,4,6,4,6,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,9,10,7,4,7,2,3,4,,,,,,,,,,,,,Mechanical Design Engineer
S5752,CS/IT,Male,21,52,45,45,2,1,4,3,4,3,7,7,Networking,7,7,4,7,8,8,8,6,3,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S5753,Commerce,Prefer not to say,18,50,45,45,3,0,3,2,4,6,4,4,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,1,7,6,3,2,8,10,5,6,Supply Chain Manager
S5754,CS/IT,Prefer not to say,22,50,45,51,3,0,4,2,3,4,7,3,Networking,9,7,6,5,6,4,10,4,5,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S5755,CS/IT,Male,24,50,45,58,4,1,2,3,5,4,3,4,Cybersecurity,8,8,7,7,8,5,3,9,4,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5756,Commerce,Male,25,50,45,47,4,1,2,2,6,7,6,6,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,10,5,4,9,2,1,5,6,5,7,Financial Analyst
S5757,Mechanical,Male,24,50,45,45,1,0,3,1,3,2,5,5,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,10,5,4,1,4,10,6,3,5,6,8,2,,,,,,,,,,,,,CAD/CAM Engineer
S5758,Mechanical,Male,24,50,52,54,1,0,4,1,6,4,4,3,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,5,8,5,4,4,9,7,1,10,,,,,,,,,,,,,Quality Control Engineer
S5759,Commerce,Prefer not to say,20,50,45,45,3,0,4,3,2,6,2,6,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,6,8,4,5,5,3,5,6,4,2,Financial Analyst
S5760,Mechanical,Prefer not to say,19,50,48,45,1,1,2,2,7,6,7,7,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,6,6,9,7,8,5,4,6,4,,,,,,,,,,,,,CAD/CAM Engineer
S5761,Electronics,Male,24,50,57,50,2,1,2,1,5,5,7,5,IoT,,,,,,,,,,,,,10,3,7,7,2,3,5,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S5762,Mechanical,Prefer not to say,23,50,45,48,3,1,3,3,4,6,3,4,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,8,7,7,6,7,8,5,7,1,6,9,2,,,,,,,,,,,,,CAD/CAM Engineer
S5763,CS/IT,Male,20,50,45,45,1,0,5,2,6,4,5,3,Web Development,10,6,5,3,6,7,7,5,7,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S5764,Electronics,Prefer not to say,20,52,48,45,2,1,3,3,7,5,6,5,VLSI,,,,,,,,,,,,,10,5,7,3,7,4,2,6,3,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S5765,Commerce,Male,19,50,45,45,2,1,4,1,2,3,4,4,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2,4,3,4,9,7,3,5,7,4,HR Manager
S5766,CS/IT,Prefer not to say,24,50,45,45,3,1,2,3,6,2,7,6,Coding,8,6,7,9,7,5,4,1,5,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S5767,CS/IT,Female,24,50,51,45,2,1,2,3,5,3,3,4,Cloud & DevOps,9,3,6,4,5,2,3,10,6,10,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5768,CS/IT,Female,18,50,45,45,1,0,4,3,6,4,5,6,AI & ML,9,3,4,1,7,10,8,4,6,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S5769,Mechanical,Female,18,50,45,45,4,0,5,3,2,5,4,7,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,6,10,8,4,6,4,10,4,3,4,4,2,,,,,,,,,,,,,Thermal Engineer
S5770,CS/IT,Male,25,50,55,53,4,0,2,2,7,3,3,4,AI & ML,6,5,4,4,6,4,6,10,7,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5771,Commerce,Prefer not to say,21,50,45,45,3,1,4,2,4,6,5,3,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,8,4,6,8,3,5,5,7,3,5,Financial Analyst
S5772,Electronics,Male,19,51,48,45,2,1,3,1,4,6,4,6,VLSI,,,,,,,,,,,,,5,8,5,3,6,8,5,9,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S5773,Electronics,Female,19,50,45,45,4,1,3,1,2,6,3,6,Hardware Design,,,,,,,,,,,,,9,5,3,3,10,5,8,5,5,2,4,7,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S5774,Commerce,Male,19,50,45,45,4,1,4,3,6,6,5,2,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,9,6,2,7,3,10,6,3,1,4,Data Analyst (Business)
S5775,Commerce,Male,19,50,45,51,1,1,5,1,6,5,5,5,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,8,5,3,4,10,4,5,6,10,4,HR Manager
S5776,Commerce,Prefer not to say,22,50,45,45,3,1,5,1,5,2,3,5,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,8,9,5,9,8,3,2,5,5,Marketing Manager
S5777,Commerce,Male,21,50,45,45,5,1,2,2,2,2,2,2,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,1,5,4,9,3,6,2,10,3,HR Manager
S5778,CS/IT,Female,18,50,45,45,2,1,2,1,3,3,3,3,Networking,7,6,4,5,6,5,4,7,7,2,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S5779,Commerce,Prefer not to say,19,50,45,45,1,0,3,2,5,6,5,5,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,7,4,10,9,8,6,5,4,1,2,Business Analyst
S5780,Commerce,Male,19,51,45,56,3,1,4,3,7,4,3,3,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,5,8,5,4,10,4,6,5,8,6,Marketing Manager
S5781,Mechanical,Prefer not to say,18,50,45,48,3,1,3,1,6,3,5,8,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,6,3,7,8,8,7,5,5,7,5,5,10,,,,,,,,,,,,,Quality Control Engineer
S5782,Commerce,Female,25,56,45,52,3,1,2,1,4,5,5,7,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,9,5,9,5,8,4,8,10,6,4,Supply Chain Manager
S5783,Mechanical,Prefer not to say,18,50,45,52,1,1,3,3,7,2,7,6,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,5,8,4,3,10,6,5,10,7,,,,,,,,,,,,,Robotics & Automation Engineer
S5784,Mechanical,Male,19,50,45,45,2,1,2,2,7,3,7,5,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,7,5,4,8,6,9,6,8,10,,,,,,,,,,,,,Manufacturing Engineer
S5785,Mechanical,Male,20,50,46,45,4,0,3,2,5,2,3,4,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,1,5,6,6,6,3,8,3,4,,,,,,,,,,,,,Automobile Engineer
S5786,Commerce,Prefer not to say,20,51,45,46,1,0,4,3,5,6,3,6,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,10,6,5,8,5,10,6,4,5,4,Data Analyst (Business)
S5787,CS/IT,Female,18,50,45,49,3,1,4,1,5,7,4,5,Databases,8,10,9,5,4,3,9,6,8,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S5788,Mechanical,Prefer not to say,24,50,45,46,1,1,4,1,3,6,6,3,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,7,8,7,5,2,3,7,3,6,8,3,5,,,,,,,,,,,,,Automobile Engineer
S5789,Electronics,Prefer not to say,21,50,53,45,4,0,3,2,5,6,7,7,Telecommunications,,,,,,,,,,,,,4,3,8,9,8,5,8,4,8,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S5790,Mechanical,Female,24,50,45,45,4,1,2,2,7,5,3,5,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,6,4,5,9,5,5,3,10,5,3,10,4,,,,,,,,,,,,,Robotics & Automation Engineer
S5791,CS/IT,Female,18,54,45,53,2,1,3,1,5,3,3,5,Web Development,7,6,9,6,5,5,9,3,5,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S5792,Mechanical,Male,22,50,45,45,3,0,2,2,4,2,6,7,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,9,5,4,5,7,9,7,8,4,3,4,2,,,,,,,,,,,,,Mechanical Design Engineer
S5793,CS/IT,Male,22,50,50,45,3,1,3,3,5,5,4,8,Cybersecurity,9,2,7,5,8,8,4,10,7,7,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S5794,Electronics,Female,20,50,48,45,3,0,2,1,5,3,4,5,Signal Processing,,,,,,,,,,,,,10,7,6,4,7,4,7,4,2,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S5795,CS/IT,Prefer not to say,23,50,45,45,3,1,5,3,5,5,4,3,Coding,5,4,6,2,5,6,6,10,6,10,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S5796,Commerce,Prefer not to say,24,50,54,45,4,0,3,2,4,4,4,7,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,7,6,3,5,7,4,6,4,5,7,Financial Analyst
S5797,Electronics,Prefer not to say,22,50,45,50,3,0,5,2,5,5,7,4,Hardware Design,,,,,,,,,,,,,6,10,3,2,7,8,4,7,7,9,3,3,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S5798,Mechanical,Male,23,54,50,45,4,1,4,2,4,7,7,7,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,8,10,6,8,6,5,7,1,3,9,8,4,,,,,,,,,,,,,Automobile Engineer
S5799,Mechanical,Female,20,50,45,45,1,1,5,2,7,7,7,6,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,9,4,6,6,4,5,6,9,10,,,,,,,,,,,,,Manufacturing Engineer
